2025-05-29 01:53:47 - Episode 1, Reward: -193.00, Variance: 0.0000, Epsilon Home: 0.1996, Epsilon Away: 0.3493, Score: 44-20
2025-05-29 01:57:58 - Episode 41, Reward: -410.00, Variance: 12360.3122, Epsilon Home: 0.1842, Epsilon Away: 0.3224, Score: 64-6
2025-05-29 01:58:03 - Episode 42, Reward: -426.00, Variance: 12846.3156, Epsilon Home: 0.1839, Epsilon Away: 0.3218, Score: 51-14
2025-05-29 01:58:10 - Episode 43, Reward: -211.00, Variance: 12789.7956, Epsilon Home: 0.1835, Epsilon Away: 0.3211, Score: 108-5
2025-05-29 01:58:16 - Episode 44, Reward: -305.00, Variance: 12774.4456, Epsilon Home: 0.1831, Epsilon Away: 0.3205, Score: 68-30
2025-05-29 01:58:23 - Episode 45, Reward: -211.00, Variance: 12436.0989, Epsilon Home: 0.1828, Epsilon Away: 0.3198, Score: 94-16
2025-05-29 01:58:29 - Episode 46, Reward: -324.00, Variance: 12246.3122, Epsilon Home: 0.1824, Epsilon Away: 0.3192, Score: 81-11
2025-05-29 01:58:35 - Episode 47, Reward: -302.00, Variance: 11303.7156, Epsilon Home: 0.1820, Epsilon Away: 0.3186, Score: 51-38
2025-05-29 01:58:41 - Episode 48, Reward: -251.00, Variance: 10908.7656, Epsilon Home: 0.1817, Epsilon Away: 0.3179, Score: 44-45
2025-05-29 01:58:47 - Episode 49, Reward: -411.00, Variance: 11528.2322, Epsilon Home: 0.1813, Epsilon Away: 0.3173, Score: 69-6
2025-05-29 01:58:53 - Episode 50, Reward: -368.00, Variance: 11755.5122, Epsilon Home: 0.1809, Epsilon Away: 0.3167, Score: 54-11
2025-05-29 01:58:59 - Episode 51, Reward: -369.00, Variance: 11776.9822, Epsilon Home: 0.1806, Epsilon Away: 0.3160, Score: 51-20
2025-05-29 01:59:06 - Episode 52, Reward: -362.00, Variance: 11691.6989, Epsilon Home: 0.1802, Epsilon Away: 0.3154, Score: 69-6
2025-05-29 01:59:11 - Episode 53, Reward: -330.00, Variance: 11723.7822, Epsilon Home: 0.1799, Epsilon Away: 0.3148, Score: 62-23
2025-05-29 01:59:17 - Episode 54, Reward: -260.00, Variance: 10988.7289, Epsilon Home: 0.1795, Epsilon Away: 0.3141, Score: 90-2
2025-05-29 01:59:23 - Episode 55, Reward: -313.00, Variance: 8890.5956, Epsilon Home: 0.1791, Epsilon Away: 0.3135, Score: 90-0
2025-05-29 01:59:29 - Episode 56, Reward: -210.00, Variance: 8911.2322, Epsilon Home: 0.1788, Epsilon Away: 0.3129, Score: 108-5
2025-05-29 01:59:35 - Episode 57, Reward: -466.00, Variance: 9952.6456, Epsilon Home: 0.1784, Epsilon Away: 0.3123, Score: 57-5
2025-05-29 01:59:41 - Episode 58, Reward: -251.00, Variance: 6604.0622, Epsilon Home: 0.1781, Epsilon Away: 0.3116, Score: 103-3
2025-05-29 01:59:47 - Episode 59, Reward: -347.00, Variance: 6246.9956, Epsilon Home: 0.1777, Epsilon Away: 0.3110, Score: 92-0
2025-05-29 01:59:53 - Episode 60, Reward: -340.00, Variance: 6198.2100, Epsilon Home: 0.1774, Epsilon Away: 0.3104, Score: 81-15
2025-05-29 01:59:59 - Episode 61, Reward: -241.00, Variance: 6341.4900, Epsilon Home: 0.1770, Epsilon Away: 0.3098, Score: 99-11
2025-05-29 02:00:05 - Episode 62, Reward: -341.00, Variance: 6367.8400, Epsilon Home: 0.1767, Epsilon Away: 0.3091, Score: 80-5
2025-05-29 02:00:11 - Episode 63, Reward: -230.00, Variance: 6057.5956, Epsilon Home: 0.1763, Epsilon Away: 0.3085, Score: 107-0
2025-05-29 02:00:17 - Episode 64, Reward: -173.00, Variance: 6607.8889, Epsilon Home: 0.1759, Epsilon Away: 0.3079, Score: 110-13
2025-05-29 02:00:24 - Episode 65, Reward: -401.00, Variance: 5768.5789, Epsilon Home: 0.1756, Epsilon Away: 0.3073, Score: 67-11
2025-05-29 02:00:30 - Episode 66, Reward: -188.00, Variance: 6177.9389, Epsilon Home: 0.1752, Epsilon Away: 0.3067, Score: 116-3
2025-05-29 02:00:37 - Episode 67, Reward: -363.00, Variance: 6260.4456, Epsilon Home: 0.1749, Epsilon Away: 0.3061, Score: 65-22
2025-05-29 02:00:44 - Episode 68, Reward: -394.00, Variance: 5861.8889, Epsilon Home: 0.1745, Epsilon Away: 0.3055, Score: 59-16
2025-05-29 02:00:50 - Episode 69, Reward: -367.00, Variance: 5930.2322, Epsilon Home: 0.1742, Epsilon Away: 0.3048, Score: 61-21
2025-05-29 02:00:56 - Episode 70, Reward: -190.00, Variance: 6367.9389, Epsilon Home: 0.1738, Epsilon Away: 0.3042, Score: 114-0
2025-05-29 02:01:02 - Episode 71, Reward: -296.00, Variance: 6040.6322, Epsilon Home: 0.1735, Epsilon Away: 0.3036, Score: 81-3
2025-05-29 02:01:08 - Episode 72, Reward: -237.00, Variance: 5705.2622, Epsilon Home: 0.1732, Epsilon Away: 0.3030, Score: 84-16
2025-05-29 02:01:14 - Episode 73, Reward: -359.00, Variance: 5515.8222, Epsilon Home: 0.1728, Epsilon Away: 0.3024, Score: 73-15
2025-05-29 02:01:20 - Episode 74, Reward: -142.00, Variance: 6390.0456, Epsilon Home: 0.1725, Epsilon Away: 0.3018, Score: 107-25
2025-05-29 02:01:27 - Episode 75, Reward: -249.00, Variance: 6207.9833, Epsilon Home: 0.1721, Epsilon Away: 0.3012, Score: 104-8
2025-05-29 02:01:34 - Episode 76, Reward: -137.00, Variance: 7066.7289, Epsilon Home: 0.1718, Epsilon Away: 0.3006, Score: 130-3
2025-05-29 02:01:40 - Episode 77, Reward: -377.00, Variance: 7276.6456, Epsilon Home: 0.1714, Epsilon Away: 0.3000, Score: 40-33
2025-05-29 02:01:46 - Episode 78, Reward: -132.00, Variance: 8111.8933, Epsilon Home: 0.1711, Epsilon Away: 0.2994, Score: 125-4
2025-05-29 02:01:52 - Episode 79, Reward: -306.00, Variance: 7653.7433, Epsilon Home: 0.1707, Epsilon Away: 0.2988, Score: 94-2
2025-05-29 02:01:58 - Episode 80, Reward: -320.00, Variance: 7482.5433, Epsilon Home: 0.1704, Epsilon Away: 0.2982, Score: 53-30
2025-05-29 02:02:04 - Episode 81, Reward: -263.00, Variance: 7284.2056, Epsilon Home: 0.1701, Epsilon Away: 0.2976, Score: 90-26
2025-05-29 02:02:10 - Episode 82, Reward: -418.00, Variance: 7668.3656, Epsilon Home: 0.1697, Epsilon Away: 0.2970, Score: 73-25
2025-05-29 02:02:16 - Episode 83, Reward: -265.00, Variance: 7622.6489, Epsilon Home: 0.1694, Epsilon Away: 0.2964, Score: 100-6
2025-05-29 02:02:22 - Episode 84, Reward: -375.00, Variance: 7850.4767, Epsilon Home: 0.1690, Epsilon Away: 0.2958, Score: 81-4
2025-05-29 02:02:28 - Episode 85, Reward: -266.00, Variance: 7848.6489, Epsilon Home: 0.1687, Epsilon Away: 0.2952, Score: 95-9
2025-05-29 02:02:34 - Episode 86, Reward: -204.00, Variance: 7881.0622, Epsilon Home: 0.1684, Epsilon Away: 0.2946, Score: 122-0
2025-05-29 02:02:40 - Episode 87, Reward: -137.00, Variance: 7463.2322, Epsilon Home: 0.1680, Epsilon Away: 0.2941, Score: 140-0
2025-05-29 02:02:46 - Episode 88, Reward: -172.00, Variance: 7801.0889, Epsilon Home: 0.1677, Epsilon Away: 0.2935, Score: 126-0
2025-05-29 02:02:52 - Episode 89, Reward: -366.00, Variance: 7904.7656, Epsilon Home: 0.1674, Epsilon Away: 0.2929, Score: 52-30
2025-05-29 02:02:58 - Episode 90, Reward: -373.00, Variance: 8082.9289, Epsilon Home: 0.1670, Epsilon Away: 0.2923, Score: 67-27
2025-05-29 02:03:04 - Episode 91, Reward: -395.00, Variance: 8487.0933, Epsilon Home: 0.1667, Epsilon Away: 0.2917, Score: 61-25
2025-05-29 02:03:10 - Episode 92, Reward: -257.00, Variance: 8379.5733, Epsilon Home: 0.1664, Epsilon Away: 0.2911, Score: 105-2
2025-05-29 02:03:16 - Episode 93, Reward: -273.00, Variance: 8300.4056, Epsilon Home: 0.1660, Epsilon Away: 0.2905, Score: 94-4
2025-05-29 02:03:22 - Episode 94, Reward: -263.00, Variance: 7920.4056, Epsilon Home: 0.1657, Epsilon Away: 0.2900, Score: 67-35
2025-05-29 02:03:27 - Episode 95, Reward: -321.00, Variance: 7496.4056, Epsilon Home: 0.1654, Epsilon Away: 0.2894, Score: 64-35
2025-05-29 02:03:34 - Episode 96, Reward: -44.00, Variance: 9049.3656, Epsilon Home: 0.1650, Epsilon Away: 0.2888, Score: 152-0
2025-05-29 02:03:39 - Episode 97, Reward: -333.00, Variance: 8903.0989, Epsilon Home: 0.1647, Epsilon Away: 0.2882, Score: 44-48
2025-05-29 02:03:45 - Episode 98, Reward: -254.00, Variance: 8418.0767, Epsilon Home: 0.1644, Epsilon Away: 0.2876, Score: 100-6
2025-05-29 02:03:51 - Episode 99, Reward: -366.00, Variance: 8411.6222, Epsilon Home: 0.1640, Epsilon Away: 0.2871, Score: 74-25
2025-05-29 02:03:57 - Episode 100, Reward: -194.00, Variance: 8390.8933, Epsilon Home: 0.1637, Epsilon Away: 0.2865, Score: 116-0
2025-05-29 02:04:03 - Episode 101, Reward: -259.00, Variance: 8370.3789, Epsilon Home: 0.1634, Epsilon Away: 0.2859, Score: 86-15
2025-05-29 02:04:09 - Episode 102, Reward: -204.00, Variance: 8474.9156, Epsilon Home: 0.1631, Epsilon Away: 0.2854, Score: 117-2
2025-05-29 02:04:15 - Episode 103, Reward: -319.00, Variance: 8282.3822, Epsilon Home: 0.1627, Epsilon Away: 0.2848, Score: 100-0
2025-05-29 02:04:21 - Episode 104, Reward: -243.00, Variance: 7775.2500, Epsilon Home: 0.1624, Epsilon Away: 0.2842, Score: 109-3
2025-05-29 02:04:27 - Episode 105, Reward: -279.00, Variance: 7763.2500, Epsilon Home: 0.1621, Epsilon Away: 0.2836, Score: 99-0
2025-05-29 02:04:33 - Episode 106, Reward: -316.00, Variance: 7202.5822, Epsilon Home: 0.1618, Epsilon Away: 0.2831, Score: 96-0
2025-05-29 02:04:39 - Episode 107, Reward: -201.00, Variance: 7021.1067, Epsilon Home: 0.1614, Epsilon Away: 0.2825, Score: 120-0
2025-05-29 02:04:45 - Episode 108, Reward: -303.00, Variance: 6383.2767, Epsilon Home: 0.1611, Epsilon Away: 0.2819, Score: 67-25
2025-05-29 02:04:51 - Episode 109, Reward: -233.00, Variance: 6410.4489, Epsilon Home: 0.1608, Epsilon Away: 0.2814, Score: 109-0
2025-05-29 02:04:57 - Episode 110, Reward: -113.00, Variance: 7154.4989, Epsilon Home: 0.1605, Epsilon Away: 0.2808, Score: 113-15
2025-05-29 02:05:03 - Episode 111, Reward: -541.00, Variance: 9571.2456, Epsilon Home: 0.1601, Epsilon Away: 0.2803, Score: 43-20
2025-05-29 02:05:09 - Episode 112, Reward: -246.00, Variance: 8898.9167, Epsilon Home: 0.1598, Epsilon Away: 0.2797, Score: 111-0
2025-05-29 02:05:16 - Episode 113, Reward: -196.00, Variance: 9077.6267, Epsilon Home: 0.1595, Epsilon Away: 0.2791, Score: 102-13
2025-05-29 02:05:22 - Episode 114, Reward: -427.00, Variance: 9534.9956, Epsilon Home: 0.1592, Epsilon Away: 0.2786, Score: 18-49
2025-05-29 02:05:28 - Episode 115, Reward: -260.00, Variance: 9537.7289, Epsilon Home: 0.1589, Epsilon Away: 0.2780, Score: 106-2
2025-05-29 02:05:34 - Episode 116, Reward: -287.00, Variance: 9395.9833, Epsilon Home: 0.1586, Epsilon Away: 0.2775, Score: 98-0
2025-05-29 02:05:40 - Episode 117, Reward: -137.00, Variance: 9395.9833, Epsilon Home: 0.1582, Epsilon Away: 0.2769, Score: 122-0
2025-05-29 02:05:46 - Episode 118, Reward: -502.00, Variance: 10693.9833, Epsilon Home: 0.1579, Epsilon Away: 0.2764, Score: 23-33
2025-05-29 02:05:52 - Episode 119, Reward: -300.00, Variance: 10471.3433, Epsilon Home: 0.1576, Epsilon Away: 0.2758, Score: 92-7
2025-05-29 02:05:59 - Episode 120, Reward: -197.00, Variance: 10393.5122, Epsilon Home: 0.1573, Epsilon Away: 0.2753, Score: 113-7
2025-05-29 02:06:05 - Episode 121, Reward: -205.00, Variance: 10042.2233, Epsilon Home: 0.1570, Epsilon Away: 0.2747, Score: 107-0
2025-05-29 02:06:11 - Episode 122, Reward: -205.00, Variance: 10171.2989, Epsilon Home: 0.1567, Epsilon Away: 0.2742, Score: 110-0
2025-05-29 02:06:17 - Episode 123, Reward: -294.00, Variance: 10193.3956, Epsilon Home: 0.1563, Epsilon Away: 0.2736, Score: 93-8
2025-05-29 02:06:22 - Episode 124, Reward: -90.00, Variance: 11216.2100, Epsilon Home: 0.1560, Epsilon Away: 0.2731, Score: 135-7
2025-05-29 02:06:28 - Episode 125, Reward: -262.00, Variance: 11097.4889, Epsilon Home: 0.1557, Epsilon Away: 0.2725, Score: 81-26
2025-05-29 02:06:34 - Episode 126, Reward: -377.00, Variance: 9867.9789, Epsilon Home: 0.1554, Epsilon Away: 0.2720, Score: 78-21
2025-05-29 02:06:40 - Episode 127, Reward: -331.00, Variance: 9859.8989, Epsilon Home: 0.1551, Epsilon Away: 0.2714, Score: 89-0
2025-05-29 02:06:46 - Episode 128, Reward: -186.00, Variance: 10087.6233, Epsilon Home: 0.1548, Epsilon Away: 0.2709, Score: 113-0
2025-05-29 02:06:52 - Episode 129, Reward: -216.00, Variance: 9843.6233, Epsilon Home: 0.1545, Epsilon Away: 0.2703, Score: 104-19
2025-05-29 02:06:58 - Episode 130, Reward: -291.00, Variance: 9693.4889, Epsilon Home: 0.1542, Epsilon Away: 0.2698, Score: 101-0
2025-05-29 02:07:04 - Episode 131, Reward: -323.00, Variance: 9789.9156, Epsilon Home: 0.1539, Epsilon Away: 0.2693, Score: 74-11
2025-05-29 02:07:09 - Episode 132, Reward: -365.00, Variance: 9922.4722, Epsilon Home: 0.1536, Epsilon Away: 0.2687, Score: 69-14
2025-05-29 02:07:15 - Episode 133, Reward: -342.00, Variance: 10007.2400, Epsilon Home: 0.1532, Epsilon Away: 0.2682, Score: 50-31
2025-05-29 02:07:21 - Episode 134, Reward: -130.00, Variance: 10664.2722, Epsilon Home: 0.1529, Epsilon Away: 0.2676, Score: 126-0
2025-05-29 02:07:27 - Episode 135, Reward: -385.00, Variance: 11076.9656, Epsilon Home: 0.1526, Epsilon Away: 0.2671, Score: 73-14
2025-05-29 02:07:33 - Episode 136, Reward: -330.00, Variance: 11121.2056, Epsilon Home: 0.1523, Epsilon Away: 0.2666, Score: 73-16
2025-05-29 02:07:39 - Episode 137, Reward: -448.00, Variance: 11854.7956, Epsilon Home: 0.1520, Epsilon Away: 0.2660, Score: 57-8
2025-05-29 02:07:45 - Episode 138, Reward: -338.00, Variance: 11938.4456, Epsilon Home: 0.1517, Epsilon Away: 0.2655, Score: 101-0
2025-05-29 02:07:51 - Episode 139, Reward: -250.00, Variance: 11888.5600, Epsilon Home: 0.1514, Epsilon Away: 0.2650, Score: 91-26
2025-05-29 02:07:57 - Episode 140, Reward: -370.00, Variance: 11056.1656, Epsilon Home: 0.1511, Epsilon Away: 0.2645, Score: 80-0
2025-05-29 02:08:03 - Episode 141, Reward: -88.00, Variance: 10220.1289, Epsilon Home: 0.1508, Epsilon Away: 0.2639, Score: 133-3
2025-05-29 02:08:09 - Episode 142, Reward: -164.00, Variance: 10618.6489, Epsilon Home: 0.1505, Epsilon Away: 0.2634, Score: 114-10
2025-05-29 02:08:15 - Episode 143, Reward: -298.00, Variance: 10406.2622, Epsilon Home: 0.1502, Epsilon Away: 0.2629, Score: 89-23
2025-05-29 02:08:21 - Episode 144, Reward: -424.00, Variance: 10377.1389, Epsilon Home: 0.1499, Epsilon Away: 0.2623, Score: 64-17
2025-05-29 02:08:27 - Episode 145, Reward: -136.00, Variance: 11036.5433, Epsilon Home: 0.1496, Epsilon Away: 0.2618, Score: 133-0
2025-05-29 02:08:33 - Episode 146, Reward: -83.00, Variance: 12223.8233, Epsilon Home: 0.1493, Epsilon Away: 0.2613, Score: 117-19
2025-05-29 02:08:39 - Episode 147, Reward: -318.00, Variance: 11687.8622, Epsilon Home: 0.1490, Epsilon Away: 0.2608, Score: 87-5
2025-05-29 02:08:45 - Episode 148, Reward: -248.00, Variance: 9921.7156, Epsilon Home: 0.1487, Epsilon Away: 0.2602, Score: 88-15
2025-05-29 02:08:51 - Episode 149, Reward: -93.00, Variance: 10839.6456, Epsilon Home: 0.1484, Epsilon Away: 0.2597, Score: 135-0
2025-05-29 02:08:56 - Episode 150, Reward: -303.00, Variance: 10759.5567, Epsilon Home: 0.1481, Epsilon Away: 0.2592, Score: 87-8
2025-05-29 02:09:02 - Episode 151, Reward: -392.00, Variance: 11162.0222, Epsilon Home: 0.1478, Epsilon Away: 0.2587, Score: 71-11
2025-05-29 02:09:08 - Episode 152, Reward: -207.00, Variance: 11153.5733, Epsilon Home: 0.1475, Epsilon Away: 0.2582, Score: 76-52
2025-05-29 02:09:14 - Episode 153, Reward: -401.00, Variance: 11697.9656, Epsilon Home: 0.1472, Epsilon Away: 0.2577, Score: 67-31
2025-05-29 02:09:20 - Episode 154, Reward: -219.00, Variance: 10660.6622, Epsilon Home: 0.1469, Epsilon Away: 0.2571, Score: 115-0
2025-05-29 02:09:26 - Episode 155, Reward: -210.00, Variance: 10800.7156, Epsilon Home: 0.1466, Epsilon Away: 0.2566, Score: 85-41
2025-05-29 02:09:32 - Episode 156, Reward: -340.00, Variance: 10594.5433, Epsilon Home: 0.1464, Epsilon Away: 0.2561, Score: 96-0
2025-05-29 02:09:37 - Episode 157, Reward: -276.00, Variance: 10484.1156, Epsilon Home: 0.1461, Epsilon Away: 0.2556, Score: 113-0
2025-05-29 02:09:43 - Episode 158, Reward: -360.00, Variance: 10456.6622, Epsilon Home: 0.1458, Epsilon Away: 0.2551, Score: 62-12
2025-05-29 02:09:49 - Episode 159, Reward: -456.00, Variance: 11316.3956, Epsilon Home: 0.1455, Epsilon Away: 0.2546, Score: 62-20
2025-05-29 02:09:55 - Episode 160, Reward: -297.00, Variance: 11319.4489, Epsilon Home: 0.1452, Epsilon Away: 0.2541, Score: 65-30
2025-05-29 02:10:01 - Episode 161, Reward: -221.00, Variance: 11406.2622, Epsilon Home: 0.1449, Epsilon Away: 0.2536, Score: 113-6
2025-05-29 02:10:07 - Episode 162, Reward: -404.00, Variance: 11668.2989, Epsilon Home: 0.1446, Epsilon Away: 0.2531, Score: 62-9
2025-05-29 02:10:13 - Episode 163, Reward: -332.00, Variance: 11633.0989, Epsilon Home: 0.1443, Epsilon Away: 0.2525, Score: 76-5
2025-05-29 02:10:19 - Episode 164, Reward: -240.00, Variance: 10893.4100, Epsilon Home: 0.1440, Epsilon Away: 0.2520, Score: 94-17
2025-05-29 02:10:24 - Episode 165, Reward: -253.00, Variance: 10598.6100, Epsilon Home: 0.1437, Epsilon Away: 0.2515, Score: 108-3
2025-05-29 02:10:30 - Episode 166, Reward: -312.00, Variance: 10553.0100, Epsilon Home: 0.1434, Epsilon Away: 0.2510, Score: 83-24
2025-05-29 02:10:36 - Episode 167, Reward: -386.00, Variance: 9993.6322, Epsilon Home: 0.1432, Epsilon Away: 0.2505, Score: 85-6
2025-05-29 02:10:42 - Episode 168, Reward: -231.00, Variance: 9953.3289, Epsilon Home: 0.1429, Epsilon Away: 0.2500, Score: 119-0
2025-05-29 02:10:48 - Episode 169, Reward: -217.00, Variance: 10047.9656, Epsilon Home: 0.1426, Epsilon Away: 0.2495, Score: 119-3
2025-05-29 02:10:54 - Episode 170, Reward: -343.00, Variance: 9902.1956, Epsilon Home: 0.1423, Epsilon Away: 0.2490, Score: 94-13
2025-05-29 02:11:00 - Episode 171, Reward: -293.00, Variance: 8699.7567, Epsilon Home: 0.1420, Epsilon Away: 0.2485, Score: 102-0
2025-05-29 02:11:06 - Episode 172, Reward: -418.00, Variance: 8782.1656, Epsilon Home: 0.1417, Epsilon Away: 0.2480, Score: 26-54
2025-05-29 02:11:12 - Episode 173, Reward: -337.00, Variance: 8851.0222, Epsilon Home: 0.1415, Epsilon Away: 0.2475, Score: 93-0
2025-05-29 02:11:18 - Episode 174, Reward: -230.00, Variance: 8352.2267, Epsilon Home: 0.1412, Epsilon Away: 0.2470, Score: 106-25
2025-05-29 02:11:23 - Episode 175, Reward: -130.00, Variance: 8413.0667, Epsilon Home: 0.1409, Epsilon Away: 0.2466, Score: 137-0
2025-05-29 02:11:29 - Episode 176, Reward: -144.00, Variance: 7711.4989, Epsilon Home: 0.1406, Epsilon Away: 0.2461, Score: 121-2
2025-05-29 02:11:35 - Episode 177, Reward: -325.00, Variance: 7727.5289, Epsilon Home: 0.1403, Epsilon Away: 0.2456, Score: 98-7
2025-05-29 02:11:41 - Episode 178, Reward: -327.00, Variance: 7721.8233, Epsilon Home: 0.1400, Epsilon Away: 0.2451, Score: 82-24
2025-05-29 02:11:47 - Episode 179, Reward: -79.00, Variance: 7911.9122, Epsilon Home: 0.1398, Epsilon Away: 0.2446, Score: 121-17
2025-05-29 02:11:53 - Episode 180, Reward: -338.00, Variance: 7983.0400, Epsilon Home: 0.1395, Epsilon Away: 0.2441, Score: 91-0
2025-05-29 02:11:59 - Episode 181, Reward: -350.00, Variance: 7755.9600, Epsilon Home: 0.1392, Epsilon Away: 0.2436, Score: 94-0
2025-05-29 02:12:05 - Episode 182, Reward: -330.00, Variance: 7569.4100, Epsilon Home: 0.1389, Epsilon Away: 0.2431, Score: 81-15
2025-05-29 02:12:11 - Episode 183, Reward: -208.00, Variance: 7383.9156, Epsilon Home: 0.1386, Epsilon Away: 0.2426, Score: 111-7
