2025-05-26 23:07:31 - Episode 1205/20000, Reward: -94.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 12-2
2025-05-26 23:07:37 - Episode 1206/20000, Reward: -104.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 12-2
2025-05-26 23:07:44 - Episode 1207/20000, Reward: -101.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-3
2025-05-26 23:07:51 - Episode 1208/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:07:57 - Episode 1209/20000, Reward: -81.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:08:04 - Episode 1210/20000, Reward: -86.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:08:11 - Episode 1211/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:08:17 - Episode 1212/20000, Reward: -72.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:08:24 - Episode 1213/20000, Reward: -122.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 9-0
2025-05-26 23:08:31 - Episode 1214/20000, Reward: -71.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:08:37 - Episode 1215/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:08:44 - Episode 1216/20000, Reward: -152.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 9-0
2025-05-26 23:08:51 - Episode 1217/20000, Reward: -58.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:08:57 - Episode 1218/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:09:04 - Episode 1219/20000, Reward: -107.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-6
2025-05-26 23:09:11 - Episode 1220/20000, Reward: -84.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 7-0
2025-05-26 23:09:18 - Episode 1221/20000, Reward: -104.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:09:24 - Episode 1222/20000, Reward: -70.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:09:31 - Episode 1223/20000, Reward: -94.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:09:38 - Episode 1224/20000, Reward: -83.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 11-2
2025-05-26 23:09:44 - Episode 1225/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:09:51 - Episode 1226/20000, Reward: -97.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-2
2025-05-26 23:09:58 - Episode 1227/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:10:04 - Episode 1228/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:10:11 - Episode 1229/20000, Reward: -134.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-20
2025-05-26 23:10:18 - Episode 1230/20000, Reward: -82.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-2
2025-05-26 23:10:24 - Episode 1231/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:10:31 - Episode 1232/20000, Reward: -58.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-5
2025-05-26 23:10:38 - Episode 1233/20000, Reward: -121.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-8
2025-05-26 23:10:44 - Episode 1234/20000, Reward: -107.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-5
2025-05-26 23:10:51 - Episode 1235/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:10:57 - Episode 1236/20000, Reward: -63.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:11:04 - Episode 1237/20000, Reward: -82.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:11:11 - Episode 1238/20000, Reward: -88.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:11:17 - Episode 1239/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:11:24 - Episode 1240/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:11:31 - Episode 1241/20000, Reward: -110.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-16
2025-05-26 23:11:37 - Episode 1242/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:11:44 - Episode 1243/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:11:51 - Episode 1244/20000, Reward: -132.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-3
2025-05-26 23:11:58 - Episode 1245/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:12:04 - Episode 1246/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:12:11 - Episode 1247/20000, Reward: -122.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 9-3
2025-05-26 23:12:17 - Episode 1248/20000, Reward: -83.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:12:24 - Episode 1249/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:12:31 - Episode 1250/20000, Reward: -67.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:12:37 - Episode 1251/20000, Reward: -105.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-6
2025-05-26 23:12:44 - Episode 1252/20000, Reward: -86.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:12:51 - Episode 1253/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:12:57 - Episode 1254/20000, Reward: -107.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 9-0
2025-05-26 23:13:04 - Episode 1255/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:13:11 - Episode 1256/20000, Reward: -128.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 16-0
2025-05-26 23:13:17 - Episode 1257/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:13:24 - Episode 1258/20000, Reward: -71.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:13:31 - Episode 1259/20000, Reward: -189.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 9-0
2025-05-26 23:13:37 - Episode 1260/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:13:44 - Episode 1261/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:13:51 - Episode 1262/20000, Reward: -141.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 11-4
2025-05-26 23:13:57 - Episode 1263/20000, Reward: -72.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:14:04 - Episode 1264/20000, Reward: -73.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:14:11 - Episode 1265/20000, Reward: -137.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 19-0
2025-05-26 23:14:17 - Episode 1266/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:14:24 - Episode 1267/20000, Reward: -59.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:14:31 - Episode 1268/20000, Reward: -107.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 7-8
2025-05-26 23:14:37 - Episode 1269/20000, Reward: -94.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-2
2025-05-26 23:14:44 - Episode 1270/20000, Reward: -67.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:14:51 - Episode 1271/20000, Reward: -77.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:14:57 - Episode 1272/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:15:04 - Episode 1273/20000, Reward: -140.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-8
2025-05-26 23:15:11 - Episode 1274/20000, Reward: -82.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-0
2025-05-26 23:15:17 - Episode 1275/20000, Reward: -99.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:15:24 - Episode 1276/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:15:31 - Episode 1277/20000, Reward: -86.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 10-2
2025-05-26 23:15:37 - Episode 1278/20000, Reward: -113.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 5-0
2025-05-26 23:15:44 - Episode 1279/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:15:50 - Episode 1280/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:15:57 - Episode 1281/20000, Reward: -97.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:16:04 - Episode 1282/20000, Reward: -68.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:16:11 - Episode 1283/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:16:18 - Episode 1284/20000, Reward: -164.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 10-14
2025-05-26 23:16:24 - Episode 1285/20000, Reward: -78.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-4
2025-05-26 23:16:31 - Episode 1286/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:16:38 - Episode 1287/20000, Reward: -109.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 3-4
2025-05-26 23:16:44 - Episode 1288/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:16:51 - Episode 1289/20000, Reward: -67.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:16:58 - Episode 1290/20000, Reward: -299.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 7-0
2025-05-26 23:17:04 - Episode 1291/20000, Reward: -84.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:17:11 - Episode 1292/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:17:18 - Episode 1293/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:17:24 - Episode 1294/20000, Reward: -112.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:17:31 - Episode 1295/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:17:38 - Episode 1296/20000, Reward: -56.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:17:44 - Episode 1297/20000, Reward: -109.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-8
2025-05-26 23:17:51 - Episode 1298/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:17:58 - Episode 1299/20000, Reward: -72.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:18:05 - Episode 1300/20000, Reward: -125.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-4
2025-05-26 23:18:12 - Episode 1301/20000, Reward: -73.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-4
2025-05-26 23:18:18 - Episode 1302/20000, Reward: -71.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:18:25 - Episode 1303/20000, Reward: -211.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 36-0
2025-05-26 23:18:32 - Episode 1304/20000, Reward: -70.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:18:38 - Episode 1305/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:18:45 - Episode 1306/20000, Reward: -111.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-9
2025-05-26 23:18:52 - Episode 1307/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-2
2025-05-26 23:18:58 - Episode 1308/20000, Reward: -102.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-0
2025-05-26 23:19:05 - Episode 1309/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:19:12 - Episode 1310/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-5
2025-05-26 23:19:19 - Episode 1311/20000, Reward: -102.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:19:25 - Episode 1312/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:19:32 - Episode 1313/20000, Reward: -72.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:19:39 - Episode 1314/20000, Reward: -92.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 5-0
2025-05-26 23:19:45 - Episode 1315/20000, Reward: -81.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:19:52 - Episode 1316/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:19:59 - Episode 1317/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-6
2025-05-26 23:20:05 - Episode 1318/20000, Reward: -106.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-4
2025-05-26 23:20:12 - Episode 1319/20000, Reward: -72.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:20:19 - Episode 1320/20000, Reward: -71.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:20:26 - Episode 1321/20000, Reward: -88.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:20:33 - Episode 1322/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-7
2025-05-26 23:20:39 - Episode 1323/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:20:46 - Episode 1324/20000, Reward: -126.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 12-2
2025-05-26 23:20:53 - Episode 1325/20000, Reward: -70.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:20:59 - Episode 1326/20000, Reward: -78.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:21:06 - Episode 1327/20000, Reward: -89.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-3
2025-05-26 23:21:13 - Episode 1328/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:21:19 - Episode 1329/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:21:26 - Episode 1330/20000, Reward: -126.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:21:33 - Episode 1331/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:21:39 - Episode 1332/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:21:46 - Episode 1333/20000, Reward: -87.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-6
2025-05-26 23:21:53 - Episode 1334/20000, Reward: -99.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-3
2025-05-26 23:21:59 - Episode 1335/20000, Reward: -54.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:22:06 - Episode 1336/20000, Reward: -68.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-4
2025-05-26 23:22:13 - Episode 1337/20000, Reward: -147.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-5
2025-05-26 23:22:19 - Episode 1338/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:22:26 - Episode 1339/20000, Reward: -77.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:22:33 - Episode 1340/20000, Reward: -110.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 5-4
2025-05-26 23:22:39 - Episode 1341/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:22:46 - Episode 1342/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:22:53 - Episode 1343/20000, Reward: -100.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-0
2025-05-26 23:23:00 - Episode 1344/20000, Reward: -75.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:23:06 - Episode 1345/20000, Reward: -56.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:23:13 - Episode 1346/20000, Reward: -166.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:23:20 - Episode 1347/20000, Reward: -70.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:23:27 - Episode 1348/20000, Reward: -70.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:23:33 - Episode 1349/20000, Reward: -119.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 16-5
2025-05-26 23:23:40 - Episode 1350/20000, Reward: -101.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 8-2
2025-05-26 23:23:47 - Episode 1351/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:23:53 - Episode 1352/20000, Reward: -81.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:24:00 - Episode 1353/20000, Reward: -87.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-6
2025-05-26 23:24:07 - Episode 1354/20000, Reward: -95.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 8-3
2025-05-26 23:24:13 - Episode 1355/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:24:20 - Episode 1356/20000, Reward: -148.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 10-3
2025-05-26 23:24:27 - Episode 1357/20000, Reward: -67.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:24:33 - Episode 1358/20000, Reward: -73.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:24:40 - Episode 1359/20000, Reward: -74.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:24:47 - Episode 1360/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:24:53 - Episode 1361/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:25:00 - Episode 1362/20000, Reward: -123.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 8-10
2025-05-26 23:25:07 - Episode 1363/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-0
2025-05-26 23:25:13 - Episode 1364/20000, Reward: -123.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-2
2025-05-26 23:25:20 - Episode 1365/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:25:27 - Episode 1366/20000, Reward: -73.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:25:33 - Episode 1367/20000, Reward: -101.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-4
2025-05-26 23:25:40 - Episode 1368/20000, Reward: -182.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 18-12
2025-05-26 23:25:47 - Episode 1369/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:25:53 - Episode 1370/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:26:00 - Episode 1371/20000, Reward: -82.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:26:07 - Episode 1372/20000, Reward: -61.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-0
2025-05-26 23:26:14 - Episode 1373/20000, Reward: -97.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:26:20 - Episode 1374/20000, Reward: -63.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:26:27 - Episode 1375/20000, Reward: -66.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:26:34 - Episode 1376/20000, Reward: -97.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-6
2025-05-26 23:26:41 - Episode 1377/20000, Reward: -62.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-2
2025-05-26 23:26:47 - Episode 1378/20000, Reward: -56.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:26:54 - Episode 1379/20000, Reward: -112.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-3
2025-05-26 23:27:01 - Episode 1380/20000, Reward: -59.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:27:07 - Episode 1381/20000, Reward: -65.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:27:14 - Episode 1382/20000, Reward: -106.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 9-0
2025-05-26 23:27:21 - Episode 1383/20000, Reward: -81.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 7-0
2025-05-26 23:27:27 - Episode 1384/20000, Reward: -76.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:27:34 - Episode 1385/20000, Reward: -123.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-6
2025-05-26 23:27:41 - Episode 1386/20000, Reward: -68.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:27:47 - Episode 1387/20000, Reward: -68.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:27:54 - Episode 1388/20000, Reward: -120.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-4
2025-05-26 23:28:01 - Episode 1389/20000, Reward: -64.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:28:07 - Episode 1390/20000, Reward: -101.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 4-2
2025-05-26 23:28:14 - Episode 1391/20000, Reward: -104.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-0
2025-05-26 23:28:21 - Episode 1392/20000, Reward: -94.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-3
2025-05-26 23:28:27 - Episode 1393/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-0
2025-05-26 23:28:34 - Episode 1394/20000, Reward: -71.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:28:41 - Episode 1395/20000, Reward: -119.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 8-0
2025-05-26 23:28:47 - Episode 1396/20000, Reward: -57.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:28:54 - Episode 1397/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:29:01 - Episode 1398/20000, Reward: -78.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:29:07 - Episode 1399/20000, Reward: -69.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:29:14 - Episode 1400/20000, Reward: -68.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-2
2025-05-26 23:29:21 - Episode 1401/20000, Reward: -80.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
2025-05-26 23:29:28 - Episode 1402/20000, Reward: -112.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-2
2025-05-26 23:29:34 - Episode 1403/20000, Reward: -78.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 6-5
2025-05-26 23:29:41 - Episode 1404/20000, Reward: -141.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 14-0
2025-05-26 23:29:47 - Episode 1405/20000, Reward: -88.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 2-4
2025-05-26 23:29:54 - Episode 1406/20000, Reward: -60.00, Epsilon Home: 0.0100, Epsilon Away: 0.0100, Score: 0-0
